elements,clusters,Iterations,blocks,threadsPerBlock,GPU,total global memory(KB),clock rate(KHz),multiprocessor count,async engine count,memory bus width,memory clock rate (KHz),L2 cache size (bytes),max threads per SM
500000,50,222,8192,32,0.266296,11268608,1635000,68,3,352,7000000,5767168,1024
500000,50,223,8192,50,0.264853,11268608,1635000,68,3,352,7000000,5767168,1024
500000,50,218,8192,64,0.264111,11268608,1635000,68,3,352,7000000,5767168,1024
500000,50,223,8192,100,0.266245,11268608,1635000,68,3,352,7000000,5767168,1024
500000,50,221,8192,128,0.271587,11268608,1635000,68,3,352,7000000,5767168,1024
500000,50,240,8192,200,0.276272,11268608,1635000,68,3,352,7000000,5767168,1024
500000,50,233,8192,256,0.265504,11268608,1635000,68,3,352,7000000,5767168,1024
500000,50,235,8192,400,0.269776,11268608,1635000,68,3,352,7000000,5767168,1024
500000,50,319,8192,512,0.303451,11268608,1635000,68,3,352,7000000,5767168,1024
500000,50,306,8192,750,0.297752,11268608,1635000,68,3,352,7000000,5767168,1024
500000,50,316,8192,1024,0.306493,11268608,1635000,68,3,352,7000000,5767168,1024
500000,50,508,16384,32,0.366987,11268608,1635000,68,3,352,7000000,5767168,1024
500000,50,501,16384,50,0.365464,11268608,1635000,68,3,352,7000000,5767168,1024
500000,50,340,16384,64,0.310293,11268608,1635000,68,3,352,7000000,5767168,1024
500000,50,338,16384,100,0.310342,11268608,1635000,68,3,352,7000000,5767168,1024
500000,50,209,16384,128,0.258461,11268608,1635000,68,3,352,7000000,5767168,1024
500000,50,212,16384,200,0.263696,11268608,1635000,68,3,352,7000000,5767168,1024
500000,50,214,16384,256,0.259171,11268608,1635000,68,3,352,7000000,5767168,1024
500000,50,188,16384,400,0.260405,11268608,1635000,68,3,352,7000000,5767168,1024
500000,50,188,16384,512,0.255103,11268608,1635000,68,3,352,7000000,5767168,1024
500000,50,188,16384,750,0.281103,11268608,1635000,68,3,352,7000000,5767168,1024
500000,50,366,16384,1024,0.349254,11268608,1635000,68,3,352,7000000,5767168,1024
500000,50,366,32768,32,0.319152,11268608,1635000,68,3,352,7000000,5767168,1024
500000,50,364,32768,50,0.3206,11268608,1635000,68,3,352,7000000,5767168,1024
500000,50,201,32768,64,0.255489,11268608,1635000,68,3,352,7000000,5767168,1024
500000,50,197,32768,100,0.255885,11268608,1635000,68,3,352,7000000,5767168,1024
500000,50,315,32768,128,0.299684,11268608,1635000,68,3,352,7000000,5767168,1024
500000,50,319,32768,200,0.300776,11268608,1635000,68,3,352,7000000,5767168,1024
500000,50,303,32768,256,0.298656,11268608,1635000,68,3,352,7000000,5767168,1024
500000,50,328,32768,400,0.323858,11268608,1635000,68,3,352,7000000,5767168,1024
500000,50,324,32768,512,0.322422,11268608,1635000,68,3,352,7000000,5767168,1024
500000,50,299,32768,750,0.334389,11268608,1635000,68,3,352,7000000,5767168,1024
500000,50,350,32768,1024,0.368575,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,341,32,32,2.329289,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,583,32,50,2.569402,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,244,32,64,0.963376,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,375,32,100,0.962696,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,329,32,128,0.723478,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,330,32,200,0.556361,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,613,32,256,0.732364,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,518,32,400,0.530201,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,505,32,512,0.455238,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,417,32,750,0.380912,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,412,32,1024,0.371918,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,332,64,32,1.245248,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,833,64,50,1.908359,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,803,64,64,1.484579,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,416,64,100,0.625696,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,359,64,128,0.49354,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,317,64,200,0.376322,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,458,64,256,0.409867,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,408,64,400,0.364647,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,492,64,512,0.395881,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,461,64,750,0.386923,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,469,64,1024,0.390172,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,302,128,32,0.680948,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,266,128,50,0.473819,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,268,128,64,0.412458,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,429,128,100,0.446522,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,285,128,128,0.326585,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,844,128,200,0.556758,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,811,128,256,0.528783,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,417,128,400,0.367232,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,502,128,512,0.408756,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,321,128,750,0.321261,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,319,128,1024,0.328178,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,672,256,32,0.748982,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,237,256,50,0.330574,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,241,256,64,0.301379,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,228,256,100,0.287396,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,375,256,128,0.344207,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,402,256,200,0.362632,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,616,256,256,0.443035,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,468,256,400,0.383889,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,361,256,512,0.331575,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,364,256,750,0.339165,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,350,256,1024,0.335454,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,323,512,32,0.339434,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,324,512,50,0.336654,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,416,512,64,0.358277,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,373,512,100,0.354491,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,756,512,128,0.50142,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,752,512,200,0.500339,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,195,512,256,0.287214,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,194,512,400,0.265428,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,541,512,512,0.41095,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,524,512,750,0.396379,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,418,512,1024,0.362377,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,424,1024,32,0.364903,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,442,1024,50,0.3893,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,557,1024,64,0.418854,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,524,1024,100,0.407066,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,252,1024,128,0.290355,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,260,1024,200,0.296737,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,278,1024,256,0.300491,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,276,1024,400,0.29451,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,279,1024,512,0.297126,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,502,1024,750,0.38985,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,462,1024,1024,0.379486,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,392,2048,32,0.350601,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,309,2048,50,0.32222,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,206,2048,64,0.272237,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,272,2048,100,0.302498,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,225,2048,128,0.278795,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,435,2048,200,0.360234,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,381,2048,256,0.337198,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,306,2048,400,0.308124,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,280,2048,512,0.300094,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,269,2048,750,0.303364,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,394,2048,1024,0.358086,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,404,4096,32,0.353544,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,299,4096,50,0.314693,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,288,4096,64,0.306919,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,340,4096,100,0.32164,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,248,4096,128,0.283009,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,201,4096,200,0.273981,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,325,4096,256,0.318255,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,326,4096,400,0.32035,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,318,4096,512,0.316433,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,315,4096,750,0.319186,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,319,4096,1024,0.323266,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,654,8192,32,0.448534,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,630,8192,50,0.452823,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,493,8192,64,0.39314,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,490,8192,100,0.385651,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,594,8192,128,0.424552,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,567,8192,200,0.418384,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,397,8192,256,0.350204,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,382,8192,400,0.340456,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,382,8192,512,0.341477,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,289,8192,750,0.314578,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,288,8192,1024,0.316959,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,577,16384,32,0.417421,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,582,16384,50,0.434217,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,368,16384,64,0.33404,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,378,16384,100,0.349128,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,460,16384,128,0.37347,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,473,16384,200,0.440501,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,415,16384,256,0.354704,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,414,16384,400,0.361615,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,416,16384,512,0.364571,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,492,16384,750,0.418357,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,421,16384,1024,0.394582,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,433,32768,32,0.371432,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,423,32768,50,0.3705,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,393,32768,64,0.350681,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,377,32768,100,0.351217,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,579,32768,128,0.424647,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,591,32768,200,0.444136,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,655,32768,256,0.464896,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,663,32768,400,0.498811,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,369,32768,512,0.360189,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,366,32768,750,0.390099,11268608,1635000,68,3,352,7000000,5767168,1024
500000,100,229,32768,1024,0.31873,11268608,1635000,68,3,352,7000000,5767168,1024
500000,500,263,32,32,8.299235,11268608,1635000,68,3,352,7000000,5767168,1024
500000,500,432,32,50,8.814149,11268608,1635000,68,3,352,7000000,5767168,1024
500000,500,362,32,64,5.806111,11268608,1635000,68,3,352,7000000,5767168,1024
500000,500,301,32,100,3.262528,11268608,1635000,68,3,352,7000000,5767168,1024
500000,500,517,32,128,4.26513,11268608,1635000,68,3,352,7000000,5767168,1024
500000,500,357,32,200,2.117573,11268608,1635000,68,3,352,7000000,5767168,1024
500000,500,478,32,256,2.228215,11268608,1635000,68,3,352,7000000,5767168,1024
500000,500,620,32,400,2.12303,11268608,1635000,68,3,352,7000000,5767168,1024
500000,500,306,32,512,0.940064,11268608,1635000,68,3,352,7000000,5767168,1024
500000,500,330,32,750,0.857609,11268608,1635000,68,3,352,7000000,5767168,1024
500000,500,508,32,1024,1.14981,11268608,1635000,68,3,352,7000000,5767168,1024
500000,500,356,64,32,5.739286,11268608,1635000,68,3,352,7000000,5767168,1024
500000,500,386,64,50,4.079696,11268608,1635000,68,3,352,7000000,5767168,1024
500000,500,339,64,64,2.856951,11268608,1635000,68,3,352,7000000,5767168,1024
500000,500,417,64,100,2.324061,11268608,1635000,68,3,352,7000000,5767168,1024
500000,500,438,64,128,1.937385,11268608,1635000,68,3,352,7000000,5767168,1024
500000,500,361,64,200,1.196611,11268608,1635000,68,3,352,7000000,5767168,1024
500000,500,273,64,256,0.786161,11268608,1635000,68,3,352,7000000,5767168,1024
500000,500,348,64,400,0.756332,11268608,1635000,68,3,352,7000000,5767168,1024
500000,500,379,64,512,0.710692,11268608,1635000,68,3,352,7000000,5767168,1024
500000,500,327,64,750,0.603775,11268608,1635000,68,3,352,7000000,5767168,1024
500000,500,412,64,1024,0.685265,11268608,1635000,68,3,352,7000000,5767168,1024
500000,500,359,128,32,3.018793,11268608,1635000,68,3,352,7000000,5767168,1024
500000,500,417,128,50,2.310714,11268608,1635000,68,3,352,7000000,5767168,1024
500000,500,506,128,64,2.210363,11268608,1635000,68,3,352,7000000,5767168,1024
500000,500,300,128,100,1.030729,11268608,1635000,68,3,352,7000000,5767168,1024
500000,500,587,128,128,1.461717,11268608,1635000,68,3,352,7000000,5767168,1024
500000,500,389,128,200,0.816263,11268608,1635000,68,3,352,7000000,5767168,1024
500000,500,346,128,256,0.726338,11268608,1635000,68,3,352,7000000,5767168,1024
500000,500,314,128,400,0.663705,11268608,1635000,68,3,352,7000000,5767168,1024
500000,500,365,128,512,0.643904,11268608,1635000,68,3,352,7000000,5767168,1024
500000,500,385,128,750,0.713696,11268608,1635000,68,3,352,7000000,5767168,1024
500000,500,414,128,1024,0.737318,11268608,1635000,68,3,352,7000000,5767168,1024
500000,500,491,256,32,2.178905,11268608,1635000,68,3,352,7000000,5767168,1024
500000,500,351,256,50,1.17672,11268608,1635000,68,3,352,7000000,5767168,1024
500000,500,585,256,64,1.460354,11268608,1635000,68,3,352,7000000,5767168,1024
500000,500,716,256,100,1.382695,11268608,1635000,68,3,352,7000000,5767168,1024
500000,500,362,256,128,0.674336,11268608,1635000,68,3,352,7000000,5767168,1024
