elements,threadsPerBlock,blocks,GPU,total global memory(KB),clock rate(KHz),multiprocessor count,async engine count,memory bus width,memory clock rate (KHz),L2 cache size (bytes),max threads per SM
102400,64,1500,38.198213,12492800,1215500,24,2,384,3505000,3145728,2048
102400,128,1,6.791514,12492800,1215500,24,2,384,3505000,3145728,2048
102400,128,2,6.761886,12492800,1215500,24,2,384,3505000,3145728,2048
102400,128,4,6.740244,12492800,1215500,24,2,384,3505000,3145728,2048
102400,128,8,6.767764,12492800,1215500,24,2,384,3505000,3145728,2048
102400,128,16,6.787636,12492800,1215500,24,2,384,3505000,3145728,2048
102400,128,32,6.923134,12492800,1215500,24,2,384,3505000,3145728,2048
102400,128,64,7.277187,12492800,1215500,24,2,384,3505000,3145728,2048
102400,128,128,8.927946,12492800,1215500,24,2,384,3505000,3145728,2048
102400,128,256,14.545164,12492800,1215500,24,2,384,3505000,3145728,2048
102400,128,450,27.495407,12492800,1215500,24,2,384,3505000,3145728,2048
102400,128,512,27.912455,12492800,1215500,24,2,384,3505000,3145728,2048
102400,128,800,38.518772,12492800,1215500,24,2,384,3505000,3145728,2048
102400,128,1024,38.289033,12492800,1215500,24,2,384,3505000,3145728,2048
102400,128,1500,38.157763,12492800,1215500,24,2,384,3505000,3145728,2048
102400,256,1,6.838163,12492800,1215500,24,2,384,3505000,3145728,2048
102400,256,2,6.816261,12492800,1215500,24,2,384,3505000,3145728,2048
102400,256,4,6.793538,12492800,1215500,24,2,384,3505000,3145728,2048
102400,256,8,6.839034,12492800,1215500,24,2,384,3505000,3145728,2048
102400,256,16,6.917063,12492800,1215500,24,2,384,3505000,3145728,2048
102400,256,32,7.41452,12492800,1215500,24,2,384,3505000,3145728,2048
102400,256,64,9.164512,12492800,1215500,24,2,384,3505000,3145728,2048
102400,256,128,14.662754,12492800,1215500,24,2,384,3505000,3145728,2048
102400,256,256,27.49555,12492800,1215500,24,2,384,3505000,3145728,2048
102400,256,450,38.042054,12492800,1215500,24,2,384,3505000,3145728,2048
102400,256,512,37.843859,12492800,1215500,24,2,384,3505000,3145728,2048
102400,256,800,37.816973,12492800,1215500,24,2,384,3505000,3145728,2048
102400,256,1024,37.728998,12492800,1215500,24,2,384,3505000,3145728,2048
102400,256,1500,37.808055,12492800,1215500,24,2,384,3505000,3145728,2048
102400,400,1,6.928485,12492800,1215500,24,2,384,3505000,3145728,2048
102400,400,2,6.915264,12492800,1215500,24,2,384,3505000,3145728,2048
102400,400,4,6.906357,12492800,1215500,24,2,384,3505000,3145728,2048
102400,400,8,6.96119,12492800,1215500,24,2,384,3505000,3145728,2048
102400,400,16,7.136554,12492800,1215500,24,2,384,3505000,3145728,2048
102400,400,32,8.382275,12492800,1215500,24,2,384,3505000,3145728,2048
102400,400,64,12.07177,12492800,1215500,24,2,384,3505000,3145728,2048
102400,400,128,23.253492,12492800,1215500,24,2,384,3505000,3145728,2048
102400,400,256,41.379736,12492800,1215500,24,2,384,3505000,3145728,2048
102400,400,450,41.503002,12492800,1215500,24,2,384,3505000,3145728,2048
102400,400,512,41.442046,12492800,1215500,24,2,384,3505000,3145728,2048
102400,400,800,41.448443,12492800,1215500,24,2,384,3505000,3145728,2048
102400,400,1024,41.508773,12492800,1215500,24,2,384,3505000,3145728,2048
102400,400,1500,41.445019,12492800,1215500,24,2,384,3505000,3145728,2048
102400,512,1,6.856006,12492800,1215500,24,2,384,3505000,3145728,2048
102400,512,2,6.885725,12492800,1215500,24,2,384,3505000,3145728,2048
102400,512,4,6.908669,12492800,1215500,24,2,384,3505000,3145728,2048
102400,512,8,7.106501,12492800,1215500,24,2,384,3505000,3145728,2048
102400,512,16,7.617604,12492800,1215500,24,2,384,3505000,3145728,2048
102400,512,32,9.651518,12492800,1215500,24,2,384,3505000,3145728,2048
102400,512,64,14.458264,12492800,1215500,24,2,384,3505000,3145728,2048
102400,512,128,26.695279,12492800,1215500,24,2,384,3505000,3145728,2048
102400,512,256,36.732032,12492800,1215500,24,2,384,3505000,3145728,2048
102400,512,450,37.319467,12492800,1215500,24,2,384,3505000,3145728,2048
102400,512,512,37.332678,12492800,1215500,24,2,384,3505000,3145728,2048
102400,512,800,37.284095,12492800,1215500,24,2,384,3505000,3145728,2048
102400,512,1024,37.257232,12492800,1215500,24,2,384,3505000,3145728,2048
102400,512,1500,37.224916,12492800,1215500,24,2,384,3505000,3145728,2048
102400,800,1,7.202136,12492800,1215500,24,2,384,3505000,3145728,2048
102400,800,2,7.191295,12492800,1215500,24,2,384,3505000,3145728,2048
102400,800,4,7.277734,12492800,1215500,24,2,384,3505000,3145728,2048
102400,800,8,7.507153,12492800,1215500,24,2,384,3505000,3145728,2048
102400,800,16,8.727226,12492800,1215500,24,2,384,3505000,3145728,2048
102400,800,32,17.963828,12492800,1215500,24,2,384,3505000,3145728,2048
102400,800,64,28.015436,12492800,1215500,24,2,384,3505000,3145728,2048
102400,800,128,50.994585,12492800,1215500,24,2,384,3505000,3145728,2048
102400,800,256,51.010039,12492800,1215500,24,2,384,3505000,3145728,2048
102400,800,450,51.018185,12492800,1215500,24,2,384,3505000,3145728,2048
102400,800,512,51.037741,12492800,1215500,24,2,384,3505000,3145728,2048
102400,800,800,51.024659,12492800,1215500,24,2,384,3505000,3145728,2048
102400,800,1024,51.027978,12492800,1215500,24,2,384,3505000,3145728,2048
102400,800,1500,51.067667,12492800,1215500,24,2,384,3505000,3145728,2048
102400,1024,1,7.363048,12492800,1215500,24,2,384,3505000,3145728,2048
102400,1024,2,7.431074,12492800,1215500,24,2,384,3505000,3145728,2048
102400,1024,4,7.732381,12492800,1215500,24,2,384,3505000,3145728,2048
102400,1024,8,8.620367,12492800,1215500,24,2,384,3505000,3145728,2048
102400,1024,16,10.522413,12492800,1215500,24,2,384,3505000,3145728,2048
102400,1024,32,20.697597,12492800,1215500,24,2,384,3505000,3145728,2048
102400,1024,64,32.226582,12492800,1215500,24,2,384,3505000,3145728,2048
102400,1024,128,47.710855,12492800,1215500,24,2,384,3505000,3145728,2048
102400,1024,256,47.657176,12492800,1215500,24,2,384,3505000,3145728,2048
102400,1024,450,47.708811,12492800,1215500,24,2,384,3505000,3145728,2048
102400,1024,512,47.692165,12492800,1215500,24,2,384,3505000,3145728,2048
102400,1024,800,47.675827,12492800,1215500,24,2,384,3505000,3145728,2048
102400,1024,1024,47.681165,12492800,1215500,24,2,384,3505000,3145728,2048
102400,1024,1500,47.705765,12492800,1215500,24,2,384,3505000,3145728,2048
204800,64,1,15.490717,12492800,1215500,24,2,384,3505000,3145728,2048
204800,64,2,15.515873,12492800,1215500,24,2,384,3505000,3145728,2048
204800,64,4,15.764836,12492800,1215500,24,2,384,3505000,3145728,2048
204800,64,8,15.911213,12492800,1215500,24,2,384,3505000,3145728,2048
204800,64,16,16.267396,12492800,1215500,24,2,384,3505000,3145728,2048
204800,64,32,18.536792,12492800,1215500,24,2,384,3505000,3145728,2048
204800,64,64,16.540298,12492800,1215500,24,2,384,3505000,3145728,2048
204800,64,128,16.26183,12492800,1215500,24,2,384,3505000,3145728,2048
204800,64,256,18.17891,12492800,1215500,24,2,384,3505000,3145728,2048
204800,64,450,26.687216,12492800,1215500,24,2,384,3505000,3145728,2048
204800,64,512,29.878742,12492800,1215500,24,2,384,3505000,3145728,2048
204800,64,800,57.651845,12492800,1215500,24,2,384,3505000,3145728,2048
204800,64,1024,60.141936,12492800,1215500,24,2,384,3505000,3145728,2048
204800,64,1500,87.045035,12492800,1215500,24,2,384,3505000,3145728,2048
204800,128,1,15.730042,12492800,1215500,24,2,384,3505000,3145728,2048
204800,128,2,15.869533,12492800,1215500,24,2,384,3505000,3145728,2048
204800,128,4,16.002744,12492800,1215500,24,2,384,3505000,3145728,2048
204800,128,8,16.385486,12492800,1215500,24,2,384,3505000,3145728,2048
204800,128,16,17.297769,12492800,1215500,24,2,384,3505000,3145728,2048
204800,128,32,16.672911,12492800,1215500,24,2,384,3505000,3145728,2048
204800,128,64,16.373204,12492800,1215500,24,2,384,3505000,3145728,2048
204800,128,128,18.291764,12492800,1215500,24,2,384,3505000,3145728,2048
204800,128,256,29.824062,12492800,1215500,24,2,384,3505000,3145728,2048
204800,128,450,58.984505,12492800,1215500,24,2,384,3505000,3145728,2048
204800,128,512,60.325425,12492800,1215500,24,2,384,3505000,3145728,2048
204800,128,800,87.769186,12492800,1215500,24,2,384,3505000,3145728,2048
204800,128,1024,111.127483,12492800,1215500,24,2,384,3505000,3145728,2048
204800,128,1500,150.52701,12492800,1215500,24,2,384,3505000,3145728,2048
204800,256,1,15.841775,12492800,1215500,24,2,384,3505000,3145728,2048
204800,256,2,15.882036,12492800,1215500,24,2,384,3505000,3145728,2048
204800,256,4,16.495533,12492800,1215500,24,2,384,3505000,3145728,2048
204800,256,8,17.438517,12492800,1215500,24,2,384,3505000,3145728,2048
204800,256,16,16.794412,12492800,1215500,24,2,384,3505000,3145728,2048
204800,256,32,16.514201,12492800,1215500,24,2,384,3505000,3145728,2048
204800,256,64,18.455402,12492800,1215500,24,2,384,3505000,3145728,2048
204800,256,128,30.156142,12492800,1215500,24,2,384,3505000,3145728,2048
204800,256,256,60.074751,12492800,1215500,24,2,384,3505000,3145728,2048
204800,256,450,105.99608,12492800,1215500,24,2,384,3505000,3145728,2048
204800,256,512,110.600591,12492800,1215500,24,2,384,3505000,3145728,2048
204800,256,800,150.775118,12492800,1215500,24,2,384,3505000,3145728,2048
204800,256,1024,150.414654,12492800,1215500,24,2,384,3505000,3145728,2048
204800,256,1500,150.291332,12492800,1215500,24,2,384,3505000,3145728,2048
204800,400,1,15.861664,12492800,1215500,24,2,384,3505000,3145728,2048
204800,400,2,15.908594,12492800,1215500,24,2,384,3505000,3145728,2048
204800,400,4,17.481477,12492800,1215500,24,2,384,3505000,3145728,2048
204800,400,8,16.245883,12492800,1215500,24,2,384,3505000,3145728,2048
204800,400,16,16.566044,12492800,1215500,24,2,384,3505000,3145728,2048
204800,400,32,17.826446,12492800,1215500,24,2,384,3505000,3145728,2048
204800,400,64,24.333694,12492800,1215500,24,2,384,3505000,3145728,2048
204800,400,128,49.09686,12492800,1215500,24,2,384,3505000,3145728,2048
204800,400,256,94.582487,12492800,1215500,24,2,384,3505000,3145728,2048
204800,400,450,154.358892,12492800,1215500,24,2,384,3505000,3145728,2048
204800,400,512,170.562007,12492800,1215500,24,2,384,3505000,3145728,2048
204800,400,800,170.487283,12492800,1215500,24,2,384,3505000,3145728,2048
204800,400,1024,170.541575,12492800,1215500,24,2,384,3505000,3145728,2048
204800,400,1500,170.60638,12492800,1215500,24,2,384,3505000,3145728,2048
204800,512,1,16.018434,12492800,1215500,24,2,384,3505000,3145728,2048
204800,512,2,16.755245,12492800,1215500,24,2,384,3505000,3145728,2048
204800,512,4,20.884172,12492800,1215500,24,2,384,3505000,3145728,2048
204800,512,8,16.7423,12492800,1215500,24,2,384,3505000,3145728,2048
204800,512,16,16.916733,12492800,1215500,24,2,384,3505000,3145728,2048
204800,512,32,19.608324,12492800,1215500,24,2,384,3505000,3145728,2048
204800,512,64,29.927812,12492800,1215500,24,2,384,3505000,3145728,2048
204800,512,128,59.042694,12492800,1215500,24,2,384,3505000,3145728,2048
204800,512,256,109.855224,12492800,1215500,24,2,384,3505000,3145728,2048
204800,512,450,149.494375,12492800,1215500,24,2,384,3505000,3145728,2048
204800,512,512,149.402917,12492800,1215500,24,2,384,3505000,3145728,2048
204800,512,800,149.555321,12492800,1215500,24,2,384,3505000,3145728,2048
204800,512,1024,149.419872,12492800,1215500,24,2,384,3505000,3145728,2048
204800,512,1500,149.531867,12492800,1215500,24,2,384,3505000,3145728,2048
204800,800,1,16.363685,12492800,1215500,24,2,384,3505000,3145728,2048
204800,800,2,18.429024,12492800,1215500,24,2,384,3505000,3145728,2048
204800,800,4,17.050402,12492800,1215500,24,2,384,3505000,3145728,2048
204800,800,8,17.550547,12492800,1215500,24,2,384,3505000,3145728,2048
204800,800,16,18.11591,12492800,1215500,24,2,384,3505000,3145728,2048
204800,800,32,37.504734,12492800,1215500,24,2,384,3505000,3145728,2048
204800,800,64,57.643002,12492800,1215500,24,2,384,3505000,3145728,2048
204800,800,128,112.802582,12492800,1215500,24,2,384,3505000,3145728,2048
204800,800,256,203.00486,12492800,1215500,24,2,384,3505000,3145728,2048
204800,800,450,203.147423,12492800,1215500,24,2,384,3505000,3145728,2048
204800,800,512,203.067551,12492800,1215500,24,2,384,3505000,3145728,2048
204800,800,800,203.269535,12492800,1215500,24,2,384,3505000,3145728,2048
204800,800,1024,203.093157,12492800,1215500,24,2,384,3505000,3145728,2048
204800,800,1500,203.078018,12492800,1215500,24,2,384,3505000,3145728,2048
204800,1024,1,18.025522,12492800,1215500,24,2,384,3505000,3145728,2048
204800,1024,2,20.319583,12492800,1215500,24,2,384,3505000,3145728,2048
204800,1024,4,18.403446,12492800,1215500,24,2,384,3505000,3145728,2048
204800,1024,8,19.066823,12492800,1215500,24,2,384,3505000,3145728,2048
204800,1024,16,20.343842,12492800,1215500,24,2,384,3505000,3145728,2048
204800,1024,32,42.323577,12492800,1215500,24,2,384,3505000,3145728,2048
204800,1024,64,67.096018,12492800,1215500,24,2,384,3505000,3145728,2048
204800,1024,128,129.453518,12492800,1215500,24,2,384,3505000,3145728,2048
204800,1024,256,184.874726,12492800,1215500,24,2,384,3505000,3145728,2048
204800,1024,450,184.852059,12492800,1215500,24,2,384,3505000,3145728,2048
204800,1024,512,184.763092,12492800,1215500,24,2,384,3505000,3145728,2048
204800,1024,800,184.89428,12492800,1215500,24,2,384,3505000,3145728,2048
204800,1024,1024,184.974176,12492800,1215500,24,2,384,3505000,3145728,2048
204800,1024,1500,184.940737,12492800,1215500,24,2,384,3505000,3145728,2048
409600,64,1,31.194564,12492800,1215500,24,2,384,3505000,3145728,2048
409600,64,2,30.996743,12492800,1215500,24,2,384,3505000,3145728,2048
409600,64,4,31.16982,12492800,1215500,24,2,384,3505000,3145728,2048
409600,64,8,31.42926,12492800,1215500,24,2,384,3505000,3145728,2048
409600,64,16,32.217587,12492800,1215500,24,2,384,3505000,3145728,2048
409600,64,32,38.186266,12492800,1215500,24,2,384,3505000,3145728,2048
409600,64,64,33.286988,12492800,1215500,24,2,384,3505000,3145728,2048
409600,64,128,32.830027,12492800,1215500,24,2,384,3505000,3145728,2048
409600,64,256,36.421637,12492800,1215500,24,2,384,3505000,3145728,2048
409600,64,450,54.060178,12492800,1215500,24,2,384,3505000,3145728,2048
409600,64,512,60.744284,12492800,1215500,24,2,384,3505000,3145728,2048
409600,64,800,114.639868,12492800,1215500,24,2,384,3505000,3145728,2048
409600,64,1024,124.090343,12492800,1215500,24,2,384,3505000,3145728,2048
409600,64,1500,175.649863,12492800,1215500,24,2,384,3505000,3145728,2048
409600,128,1,31.274484,12492800,1215500,24,2,384,3505000,3145728,2048
409600,128,2,31.546244,12492800,1215500,24,2,384,3505000,3145728,2048
409600,128,4,31.58585,12492800,1215500,24,2,384,3505000,3145728,2048
409600,128,8,32.386679,12492800,1215500,24,2,384,3505000,3145728,2048
409600,128,16,34.552716,12492800,1215500,24,2,384,3505000,3145728,2048
409600,128,32,33.234656,12492800,1215500,24,2,384,3505000,3145728,2048
409600,128,64,32.851411,12492800,1215500,24,2,384,3505000,3145728,2048
409600,128,128,36.569657,12492800,1215500,24,2,384,3505000,3145728,2048
409600,128,256,60.737271,12492800,1215500,24,2,384,3505000,3145728,2048
409600,128,450,121.080997,12492800,1215500,24,2,384,3505000,3145728,2048
409600,128,512,123.283514,12492800,1215500,24,2,384,3505000,3145728,2048
409600,128,800,186.082019,12492800,1215500,24,2,384,3505000,3145728,2048
409600,128,1024,238.424126,12492800,1215500,24,2,384,3505000,3145728,2048
409600,128,1500,343.082011,12492800,1215500,24,2,384,3505000,3145728,2048
409600,256,1,31.519332,12492800,1215500,24,2,384,3505000,3145728,2048
409600,256,2,31.651865,12492800,1215500,24,2,384,3505000,3145728,2048
409600,256,4,32.539604,12492800,1215500,24,2,384,3505000,3145728,2048
409600,256,8,34.363783,12492800,1215500,24,2,384,3505000,3145728,2048
409600,256,16,33.512529,12492800,1215500,24,2,384,3505000,3145728,2048
409600,256,32,33.20253,12492800,1215500,24,2,384,3505000,3145728,2048
409600,256,64,36.787298,12492800,1215500,24,2,384,3505000,3145728,2048
409600,256,128,61.351463,12492800,1215500,24,2,384,3505000,3145728,2048
409600,256,256,119.493059,12492800,1215500,24,2,384,3505000,3145728,2048
409600,256,450,222.371102,12492800,1215500,24,2,384,3505000,3145728,2048
409600,256,512,234.599059,12492800,1215500,24,2,384,3505000,3145728,2048
409600,256,800,345.690219,12492800,1215500,24,2,384,3505000,3145728,2048
409600,256,1024,432.882815,12492800,1215500,24,2,384,3505000,3145728,2048
409600,256,1500,565.800115,12492800,1215500,24,2,384,3505000,3145728,2048
409600,400,1,31.231556,12492800,1215500,24,2,384,3505000,3145728,2048
409600,400,2,31.598536,12492800,1215500,24,2,384,3505000,3145728,2048
409600,400,4,34.868125,12492800,1215500,24,2,384,3505000,3145728,2048
409600,400,8,32.03323,12492800,1215500,24,2,384,3505000,3145728,2048
409600,400,16,33.001478,12492800,1215500,24,2,384,3505000,3145728,2048
409600,400,32,35.596181,12492800,1215500,24,2,384,3505000,3145728,2048
409600,400,64,48.74969,12492800,1215500,24,2,384,3505000,3145728,2048
409600,400,128,100.222337,12492800,1215500,24,2,384,3505000,3145728,2048
409600,400,256,191.758733,12492800,1215500,24,2,384,3505000,3145728,2048
409600,400,450,332.215222,12492800,1215500,24,2,384,3505000,3145728,2048
409600,400,512,374.021595,12492800,1215500,24,2,384,3505000,3145728,2048
409600,400,800,538.968033,12492800,1215500,24,2,384,3505000,3145728,2048
409600,400,1024,650.208891,12492800,1215500,24,2,384,3505000,3145728,2048
409600,400,1500,650.468159,12492800,1215500,24,2,384,3505000,3145728,2048
409600,512,1,31.884527,12492800,1215500,24,2,384,3505000,3145728,2048
409600,512,2,33.427016,12492800,1215500,24,2,384,3505000,3145728,2048
409600,512,4,41.757563,12492800,1215500,24,2,384,3505000,3145728,2048
409600,512,8,33.415283,12492800,1215500,24,2,384,3505000,3145728,2048
409600,512,16,34.022924,12492800,1215500,24,2,384,3505000,3145728,2048
409600,512,32,38.79381,12492800,1215500,24,2,384,3505000,3145728,2048
409600,512,64,60.922523,12492800,1215500,24,2,384,3505000,3145728,2048
409600,512,128,123.265313,12492800,1215500,24,2,384,3505000,3145728,2048
409600,512,256,235.562953,12492800,1215500,24,2,384,3505000,3145728,2048
409600,512,450,389.503978,12492800,1215500,24,2,384,3505000,3145728,2048
409600,512,512,433.557083,12492800,1215500,24,2,384,3505000,3145728,2048
409600,512,800,597.394403,12492800,1215500,24,2,384,3505000,3145728,2048
409600,512,1024,597.476118,12492800,1215500,24,2,384,3505000,3145728,2048
409600,512,1500,597.467311,12492800,1215500,24,2,384,3505000,3145728,2048
409600,800,1,32.559401,12492800,1215500,24,2,384,3505000,3145728,2048
409600,800,2,36.809446,12492800,1215500,24,2,384,3505000,3145728,2048
409600,800,4,33.89251,12492800,1215500,24,2,384,3505000,3145728,2048
409600,800,8,34.968198,12492800,1215500,24,2,384,3505000,3145728,2048
409600,800,16,36.082726,12492800,1215500,24,2,384,3505000,3145728,2048
409600,800,32,74.906937,12492800,1215500,24,2,384,3505000,3145728,2048
409600,800,64,115.83801,12492800,1215500,24,2,384,3505000,3145728,2048
409600,800,128,229.605931,12492800,1215500,24,2,384,3505000,3145728,2048
409600,800,256,420.103842,12492800,1215500,24,2,384,3505000,3145728,2048
409600,800,450,706.311154,12492800,1215500,24,2,384,3505000,3145728,2048
409600,800,512,807.716078,12492800,1215500,24,2,384,3505000,3145728,2048
409600,800,800,807.119765,12492800,1215500,24,2,384,3505000,3145728,2048
409600,800,1024,807.231311,12492800,1215500,24,2,384,3505000,3145728,2048
409600,800,1500,806.91024,12492800,1215500,24,2,384,3505000,3145728,2048
409600,1024,1,35.897746,12492800,1215500,24,2,384,3505000,3145728,2048
